,fwd,vol,strike,expiry,pv,pv_ml
90,100,0.455,100.0,5.0,38.90413087316316,37.404552
91,100,0.46,100.0,5.0,39.29546868417742,37.91012
92,100,0.46499999999999997,100.0,5.0,39.685683017683516,38.415955
93,100,0.47000000000000003,100.0,5.0,40.07476494006381,38.858757
94,100,0.47500000000000003,100.0,5.0,40.46270561429796,39.222523
95,100,0.48,100.0,5.0,40.84949630050835,39.630344
96,100,0.485,100.0,5.0,41.235128356491686,39.98586
97,100,0.49000000000000005,100.0,5.0,41.619593238237,40.341385
98,100,0.495,100.0,5.0,42.00288250042976,40.696968
99,100,0.5,100.0,5.0,42.38498779694211,41.075455
100,100,0.505,100.0,5.0,42.76590088130928,41.47976
101,100,0.51,100.0,5.0,43.145613607192075,41.87459
102,100,0.515,100.0,5.0,43.524117928825405,42.268852
103,100,0.52,100.0,5.0,43.901405901452875,42.66298
104,100,0.525,100.0,5.0,44.27746968174742,43.057117
105,100,0.53,100.0,5.0,44.65230152821777,43.451218
106,100,0.535,100.0,5.0,45.025893801601114,43.848785
107,100,0.5399999999999999,100.0,5.0,45.398238965241546,44.24332
108,100,0.545,100.0,5.0,45.76932958545465,44.63289
109,100,0.55,100.0,5.0,46.139158331877645,45.0277
110,100,0.5549999999999999,100.0,5.0,46.507717977805925,45.459927
111,100,0.5599999999999999,100.0,5.0,46.875001400515174,45.892178
112,100,0.5650000000000001,100.0,5.0,47.241001581569606,46.324425
113,100,0.57,100.0,5.0,47.60571160711592,46.75664
114,100,0.575,100.0,5.0,47.96912466816346,47.16845
115,100,0.58,100.0,5.0,48.331234060849994,47.593433
116,100,0.5850000000000001,100.0,5.0,48.69203318669366,48.030514
117,100,0.59,100.0,5.0,49.05151555283075,48.467545
118,100,0.595,100.0,5.0,49.4096747722395,48.90091
119,100,0.6,100.0,5.0,49.766504563949795,49.32896
120,100,0.605,100.0,5.0,50.12199875323901,49.74988
121,100,0.61,100.0,5.0,50.476151271813706,50.13888
122,100,0.615,100.0,5.0,50.828956157977395,50.490086
123,100,0.62,100.0,5.0,51.180407556784544,50.831158
124,100,0.625,100.0,5.0,51.530499720180416,51.172234
125,100,0.63,100.0,5.0,51.8792270071272,51.51328
126,100,0.635,100.0,5.0,52.22658388371641,51.854355
127,100,0.64,100.0,5.0,52.572564923267045,52.197147
128,100,0.6449999999999999,100.0,5.0,52.91716480641062,52.54212
129,100,0.65,100.0,5.0,53.260378321161866,52.887054
130,100,0.655,100.0,5.0,53.6022003629762,53.239613
131,100,0.66,100.0,5.0,53.94262593479327,53.607796
132,100,0.665,100.0,5.0,54.281650147067126,53.97593
133,100,0.67,100.0,5.0,54.61926821778266,54.344112
134,100,0.6749999999999999,100.0,5.0,54.95547547245873,54.71521
135,100,0.6799999999999999,100.0,5.0,55.29026734413776,55.057114
136,100,0.6849999999999999,100.0,5.0,55.62363937336204,55.38944
137,100,0.6900000000000001,100.0,5.0,55.95558720813662,55.713093
138,100,0.6950000000000001,100.0,5.0,56.28610660387912,56.03674
139,100,0.7000000000000001,100.0,5.0,56.61519342335609,56.367065
140,100,0.705,100.0,5.0,56.94284363660658,56.71776
141,100,0.71,100.0,5.0,57.269053320852464,57.07398
142,100,0.715,100.0,5.0,57.593818660395705,57.430187
143,100,0.72,100.0,5.0,57.91713594650301,57.786633
144,100,0.725,100.0,5.0,58.23900157727734,58.159138
145,100,0.7300000000000001,100.0,5.0,58.55941205751691,58.544415
146,100,0.735,100.0,5.0,58.87836399856132,58.919373
147,100,0.74,100.0,5.0,59.19585411812527,59.348682
148,100,0.745,100.0,5.0,59.51187924011964,59.7781
149,100,0.75,100.0,5.0,59.82643629446022,60.183662
150,100,0.755,100.0,5.0,60.13952231686403,60.543205
151,100,0.76,100.0,5.0,60.451134448633475,60.90194
152,100,0.7649999999999999,100.0,5.0,60.76126993642825,61.25784
153,100,0.7699999999999999,100.0,5.0,61.06992613202534,61.56751
154,100,0.775,100.0,5.0,61.37710049206686,61.860577
155,100,0.78,100.0,5.0,61.68279057779605,62.145733
156,100,0.785,100.0,5.0,61.98699405478166,62.388756
157,100,0.79,100.0,5.0,62.28970869263053,62.631786
158,100,0.795,100.0,5.0,62.59093236468857,62.920372
159,100,0.7999999999999999,100.0,5.0,62.89066304773024,63.209
160,100,0.8049999999999999,100.0,5.0,63.18889882163694,63.50137
161,100,0.8099999999999999,100.0,5.0,63.48563786906372,63.79377
162,100,0.8150000000000001,100.0,5.0,63.78087847509515,64.08705
163,100,0.8200000000000001,100.0,5.0,64.07461902689006,64.38687
164,100,0.8250000000000001,100.0,5.0,64.36685801331521,64.68717
165,100,0.83,100.0,5.0,64.6575940245684,64.987404
166,100,0.835,100.0,5.0,64.94682575179073,65.287704
167,100,0.84,100.0,5.0,65.23455198666812,65.58916
168,100,0.845,100.0,5.0,65.52077162102265,65.87642
169,100,0.85,100.0,5.0,65.80548364639347,66.12801
170,100,0.8550000000000001,100.0,5.0,66.08868715360714,66.379616
171,100,0.86,100.0,5.0,66.37038133233835,66.6312
172,100,0.865,100.0,5.0,66.65056547066038,66.88091
173,100,0.87,100.0,5.0,66.92923895458566,67.09787
174,100,0.875,100.0,5.0,67.20640126759668,67.27226
175,100,0.88,100.0,5.0,67.48205199016721,67.451454
176,100,0.885,100.0,5.0,67.75619079927421,67.61091
177,100,0.8899999999999999,100.0,5.0,68.02881746789998,67.76974
178,100,0.8949999999999999,100.0,5.0,68.29993186452558,67.92851
179,100,0.9,100.0,5.0,68.56953395261462,68.08731
180,100,0.905,100.0,5.0,68.83762379008851,68.202
181,100,0.91,100.0,5.0,69.10420152879271,68.3068
182,100,0.915,100.0,5.0,69.36926741395405,68.41292
183,100,0.92,100.0,5.0,69.63282178362982,68.519
184,100,0.9249999999999999,100.0,5.0,69.89486506814826,68.62512
185,100,0.9299999999999999,100.0,5.0,70.15539778954066,68.731255
186,100,0.9349999999999999,100.0,5.0,70.41442056096535,68.83736
187,100,0.9400000000000001,100.0,5.0,70.67193408612377,68.943474
188,100,0.9450000000000001,100.0,5.0,70.9279391586685,69.03915
189,100,0.9500000000000001,100.0,5.0,71.18243666160339,69.145195
190,100,0.955,100.0,5.0,71.43542756667657,69.28532
191,100,0.96,100.0,5.0,71.68691293376534,69.425476
192,100,0.965,100.0,5.0,71.93689391025426,69.5656
193,100,0.97,100.0,5.0,72.18537173040556,69.71255
194,100,0.975,100.0,5.0,72.43234771472294,69.89105
195,100,0.9800000000000001,100.0,5.0,72.67782326930816,70.069595
196,100,0.985,100.0,5.0,72.92179988521085,70.24817
197,100,0.99,100.0,5.0,73.16427913777193,70.46314
198,100,0.995,100.0,5.0,73.40526268596014,70.69139
