,fwd,vol,strike,expiry,pv,pv_ml
0,100,0.005,100.0,1.0,0.19947093241847824,2.7851486
1,100,0.01,100.0,1.0,0.39894061814816695,2.810505
2,100,0.015,100.0,1.0,0.5984078105236676,2.842945
3,100,0.02,100.0,1.0,0.7978712629263214,2.8928947
4,100,0.024999999999999998,100.0,1.0,0.9973297288075997,2.9428291
5,100,0.03,100.0,1.0,1.1967819617124462,2.9927864
6,100,0.034999999999999996,100.0,1.0,1.3962267153026957,3.048874
7,100,0.04,100.0,1.0,1.5956627433803945,3.113922
8,100,0.045,100.0,1.0,1.79508879991117,3.178955
9,100,0.049999999999999996,100.0,1.0,1.9945036390476076,3.2440033
10,100,0.055,100.0,1.0,2.193906015152564,3.309044
11,100,0.06,100.0,1.0,2.3932946828225283,3.374092
12,100,0.065,100.0,1.0,2.592668396910973,3.4391403
13,100,0.06999999999999999,100.0,1.0,2.792025912551658,3.5046005
14,100,0.075,100.0,1.0,2.9913659851819503,3.6102867
15,100,0.08,100.0,1.0,3.1906873705661525,3.7159653
16,100,0.08499999999999999,100.0,1.0,3.389988824818765,3.8406487
17,100,0.09,100.0,1.0,3.5892691044278067,3.9658508
18,100,0.095,100.0,1.0,3.7885269662781056,4.102112
19,100,0.09999999999999999,100.0,1.0,3.987761167674492,4.239746
20,100,0.105,100.0,1.0,4.186970466365132,4.363312
21,100,0.11,100.0,1.0,4.3861536205646985,4.5028763
22,100,0.115,100.0,1.0,4.585309388977642,4.643799
23,100,0.12,100.0,1.0,4.784436530821367,4.7910233
24,100,0.125,100.0,1.0,4.98353380584944,4.950794
25,100,0.13,100.0,1.0,5.182599974374753,5.1201057
26,100,0.13499999999999998,100.0,1.0,5.381633797292679,5.289421
27,100,0.13999999999999999,100.0,1.0,5.580634036104229,5.451473
28,100,0.145,100.0,1.0,5.7795994529391095,5.6118507
29,100,0.15,100.0,1.0,5.978528810578943,5.7733307
30,100,0.155,100.0,1.0,6.1774208724802335,5.9472466
31,100,0.16,100.0,1.0,6.376274402797485,6.12064
32,100,0.165,100.0,1.0,6.575088166406154,6.3064194
33,100,0.16999999999999998,100.0,1.0,6.773860928925835,6.4998703
34,100,0.17500000000000002,100.0,1.0,6.972591456743075,6.6901283
35,100,0.18,100.0,1.0,7.171278517034423,6.884205
36,100,0.185,100.0,1.0,7.369920877789376,7.0789566
37,100,0.19,100.0,1.0,7.568517307833261,7.2703667
38,100,0.195,100.0,1.0,7.767066576850183,7.460827
39,100,0.19999999999999998,100.0,1.0,7.965567455405804,7.6483727
40,100,0.20500000000000002,100.0,1.0,8.164018714970254,7.8363495
41,100,0.21,100.0,1.0,8.362419127940932,8.033611
42,100,0.215,100.0,1.0,8.56076746766523,8.227318
43,100,0.22,100.0,1.0,8.759062508463366,8.405769
44,100,0.225,100.0,1.0,8.957303025651008,8.584225
45,100,0.23,100.0,1.0,9.155487795562053,8.764687
46,100,0.23500000000000001,100.0,1.0,9.353615595571242,8.932644
47,100,0.24,100.0,1.0,9.551685204116772,9.093422
48,100,0.24500000000000002,100.0,1.0,9.749695400722928,9.230213
49,100,0.25,100.0,1.0,9.94764496602258,9.346783
50,100,0.255,100.0,1.0,10.145532681779784,9.464554
51,100,0.26,100.0,1.0,10.343357330912227,9.597477
52,100,0.265,100.0,1.0,10.541117697513648,9.737141
53,100,0.26999999999999996,100.0,1.0,10.738812566876348,9.878235
54,100,0.275,100.0,1.0,10.936440725513435,10.065292
55,100,0.27999999999999997,100.0,1.0,11.134000961181286,10.252861
56,100,0.285,100.0,1.0,11.331492062901823,10.438885
57,100,0.29,100.0,1.0,11.528912820984694,10.624432
58,100,0.295,100.0,1.0,11.726262027049636,10.837204
59,100,0.3,100.0,1.0,11.923538474048499,11.068851
60,100,0.305,100.0,1.0,12.120740956287527,11.300442
61,100,0.31,100.0,1.0,12.31786826944937,11.530193
62,100,0.315,100.0,1.0,12.514919210615169,11.754353
63,100,0.32,100.0,1.0,12.711892578286573,11.989861
64,100,0.325,100.0,1.0,12.908787172407685,12.220409
65,100,0.33,100.0,1.0,13.105601794387042,12.416023
66,100,0.335,100.0,1.0,13.302335247119416,12.612621
67,100,0.33999999999999997,100.0,1.0,13.498986335007686,12.812599
68,100,0.34500000000000003,100.0,1.0,13.695553863984664,13.012424
69,100,0.35000000000000003,100.0,1.0,13.89203664153473,13.175148
70,100,0.355,100.0,1.0,14.088433476715664,13.261898
71,100,0.36,100.0,1.0,14.284743180180143,13.329819
72,100,0.36500000000000005,100.0,1.0,14.480964564197436,13.403236
73,100,0.37,100.0,1.0,14.67709644267488,13.496262
74,100,0.375,100.0,1.0,14.87313763117944,13.657684
