,fwd,vol,strike,expiry,pv,pv_ml
0,100,0.005,120.0,1.0,3.060518670874124e-293,0.04548645
1,100,0.01,120.0,1.0,8.564460183525687e-76,0.054748535
2,100,0.015,120.0,1.0,3.609707563268872e-35,0.07043457
3,100,0.02,120.0,1.0,9.146786525879343e-21,0.09656906
4,100,0.024999999999999998,120.0,1.0,5.500445925747686e-14,0.1309967
5,100,0.03,120.0,1.0,3.1439760141451166e-10,0.16543579
6,100,0.034999999999999996,120.0,1.0,6.54002601306429e-08,0.19987106
7,100,0.04,120.0,1.0,2.2856860901613913e-06,0.23430252
8,100,0.045,120.0,1.0,2.79820418875908e-05,0.26873016
9,100,0.049999999999999996,120.0,1.0,0.0001771255864717984,0.30317688
10,100,0.055,120.0,1.0,0.0007241813833630817,0.3374977
11,100,0.06,120.0,1.0,0.0021886043966531654,0.3682251
12,100,0.065,120.0,1.0,0.005327516325964343,0.3989563
13,100,0.06999999999999999,120.0,1.0,0.011056420059750605,0.4338646
14,100,0.075,120.0,1.0,0.02034015416707835,0.47734833
15,100,0.08,120.0,1.0,0.034093628273304644,0.52082825
16,100,0.08499999999999999,120.0,1.0,0.053112389733214194,0.56430435
17,100,0.09,120.0,1.0,0.07803592659026881,0.6077728
18,100,0.095,120.0,1.0,0.10933756385592242,0.65125275
19,100,0.09999999999999999,120.0,1.0,0.14733226325696203,0.6947212
20,100,0.105,120.0,1.0,0.19219450908219127,0.7443123
21,100,0.11,120.0,1.0,0.2439805005364848,0.7963791
22,100,0.115,120.0,1.0,0.30265090865211874,0.85181046
23,100,0.12,120.0,1.0,0.3680920604826792,0.9101982
24,100,0.125,120.0,1.0,0.4401345232422509,1.0066795
25,100,0.13,120.0,1.0,0.5185687587859782,1.1048546
26,100,0.13499999999999998,120.0,1.0,0.6031579186157767,1.2030449
27,100,0.13999999999999999,120.0,1.0,0.6936480524185757,1.3012276
28,100,0.145,120.0,1.0,0.7897760846709172,1.3994064
29,100,0.15,120.0,1.0,0.891275925792101,1.4975815
30,100,0.155,120.0,1.0,0.9978830598559103,1.602066
31,100,0.16,120.0,1.0,1.1093379101205194,1.7120934
32,100,0.165,120.0,1.0,1.2253882381704688,1.8110619
33,100,0.16999999999999998,120.0,1.0,1.3457907884711862,1.9077454
34,100,0.17500000000000002,120.0,1.0,1.4703123505525717,2.0121765
35,100,0.18,120.0,1.0,1.598730376947671,2.1051483
36,100,0.185,120.0,1.0,1.7308332664757629,2.2069778
37,100,0.19,120.0,1.0,1.866420399045463,2.3242226
38,100,0.195,120.0,1.0,2.005301989213212,2.4380112
39,100,0.19999999999999998,120.0,1.0,2.147298810578146,2.562397
40,100,0.20500000000000002,120.0,1.0,2.292241831068335,2.6886826
41,100,0.21,120.0,1.0,2.4399717896937787,2.8178482
42,100,0.215,120.0,1.0,2.590338737912063,2.9466934
43,100,0.22,120.0,1.0,2.743201562956454,3.0655098
44,100,0.225,120.0,1.0,2.8984275059770397,3.1681252
45,100,0.23,120.0,1.0,3.0558916843668413,3.2782326
46,100,0.23500000000000001,120.0,1.0,3.2154766249687476,3.3906555
47,100,0.24,120.0,1.0,3.3770718128108363,3.5013313
48,100,0.24500000000000002,120.0,1.0,3.5405732584584975,3.607792
49,100,0.25,120.0,1.0,3.70588308589387,3.7164307
50,100,0.255,120.0,1.0,3.8729091419507,3.8286247
51,100,0.26,120.0,1.0,4.04156462767822,3.9418259
52,100,0.265,120.0,1.0,4.211767751530182,4.0597496
53,100,0.26999999999999996,120.0,1.0,4.383441403932288,4.172653
54,100,0.275,120.0,1.0,4.5565128525425,4.2953796
55,100,0.27999999999999997,120.0,1.0,4.73091345735795,4.4272156
56,100,0.285,120.0,1.0,4.906578404722161,4.5595474
57,100,0.29,120.0,1.0,5.083446459229659,4.71698
58,100,0.295,120.0,1.0,5.261459732502448,4.9007454
59,100,0.3,120.0,1.0,5.440563467814311,5.040188
60,100,0.305,120.0,1.0,5.620705839557655,5.176449
61,100,0.31,120.0,1.0,5.80183776657902,5.358059
62,100,0.315,120.0,1.0,5.983912738448371,5.56987
63,100,0.32,120.0,1.0,6.166886653772632,5.776203
64,100,0.325,120.0,1.0,6.350717669710864,6.011894
65,100,0.33,120.0,1.0,6.535366061898195,6.309025
66,100,0.335,120.0,1.0,6.720794094034062,6.5999985
67,100,0.33999999999999997,120.0,1.0,6.9069658964390435,6.861721
68,100,0.34500000000000003,120.0,1.0,7.093847352931032,7.076332
69,100,0.35000000000000003,120.0,1.0,7.281405995416474,7.3285484
70,100,0.355,120.0,1.0,7.469610905635541,7.590542
71,100,0.36,120.0,1.0,7.658432623539774,7.8296547
72,100,0.36500000000000005,120.0,1.0,7.847843061819731,8.05817
73,100,0.37,120.0,1.0,8.037815426135111,8.241955
74,100,0.375,120.0,1.0,8.228324140633674,8.355946
75,100,0.38,120.0,1.0,8.41934477837588,8.442127
76,100,0.38499999999999995,120.0,1.0,8.610853996311619,8.548019
77,100,0.39,120.0,1.0,8.802829474481424,8.665661
78,100,0.395,120.0,1.0,8.99524985914,8.864334
79,100,0.39999999999999997,120.0,1.0,9.18809470952251,9.085484
80,100,0.40499999999999997,120.0,1.0,9.381344447995307,9.27343
81,100,0.41000000000000003,120.0,1.0,9.57498031335232,9.503128
82,100,0.415,120.0,1.0,9.768984317036498,9.7113
83,100,0.42,120.0,1.0,9.963339202082341,9.917309
84,100,0.425,120.0,1.0,10.158028404590581,10.1130295
85,100,0.43,120.0,1.0,10.353036017560889,10.291668
86,100,0.435,120.0,1.0,10.54834675692075,10.468594
87,100,0.44,120.0,1.0,10.743945929601391,10.646595
88,100,0.44499999999999995,120.0,1.0,10.939819403522087,10.850178
89,100,0.45,120.0,1.0,11.135953579354965,11.072563
90,100,0.455,120.0,1.0,11.332335363951302,11.304291
91,100,0.46,120.0,1.0,11.528952145319451,11.493332
92,100,0.46499999999999997,120.0,1.0,11.72579176905224,11.735813
93,100,0.47000000000000003,120.0,1.0,11.922842516109014,11.977634
94,100,0.47500000000000003,120.0,1.0,12.120093081864695,12.221382
95,100,0.48,120.0,1.0,12.317532556344027,12.452015
96,100,0.485,120.0,1.0,12.515150405565322,12.689224
97,100,0.49000000000000005,120.0,1.0,12.712936453923142,12.8955345
98,100,0.495,120.0,1.0,12.910880867544499,13.103813
99,100,0.5,120.0,1.0,13.108974138557585,13.306194
100,100,0.505,120.0,1.0,13.307207070216336,13.5492935
101,100,0.51,120.0,1.0,13.505570762827901,13.864132
102,100,0.515,120.0,1.0,13.704056600434107,14.181919
103,100,0.52,120.0,1.0,13.902656238200663,14.452213
