,fwd,vol,strike,expiry,pv,pv_ml
0,1.0,0.3,80.0,1.0,2.2891166403880107e-49,0.01637268
1,2.0,0.3,80.0,1.0,1.4290207726811088e-35,0.03927231
2,3.0,0.3,80.0,1.0,1.4553806197917414e-28,0.0655632
3,4.0,0.3,80.0,1.0,4.5859284332083494e-24,0.091854095
4,5.0,0.3,80.0,1.0,7.59792194977114e-21,0.11526871
5,6.0,0.3,80.0,1.0,2.169855162500547e-18,0.1355896
6,7.0,0.3,80.0,1.0,1.952433622499368e-16,0.17044067
7,8.0,0.3,80.0,1.0,7.818550355555369e-15,0.20838165
8,9.0,0.3,80.0,1.0,1.7272952670162678e-13,0.24062347
9,10.0,0.3,80.0,1.0,2.4262913597309056e-12,0.26314545
10,11.0,0.3,80.0,1.0,2.390749101800173e-11,0.28160477
11,12.0,0.3,80.0,1.0,1.773366550768205e-10,0.30007935
12,13.0,0.3,80.0,1.0,1.0433546447287977e-09,0.3184166
13,14.0,0.3,80.0,1.0,5.065924129626285e-09,0.33061218
14,15.0,0.3,80.0,1.0,2.093285383909629e-08,0.34155273
15,16.0,0.3,80.0,1.0,7.541809725500123e-08,0.3545761
16,17.0,0.3,80.0,1.0,2.4157000513870067e-07,0.376297
17,18.0,0.3,80.0,1.0,6.988598008664148e-07,0.3997841
18,19.0,0.3,80.0,1.0,1.8499354963747577e-06,0.42669296
19,20.0,0.3,80.0,1.0,4.529282254691635e-06,0.45293808
20,21.0,0.3,80.0,1.0,1.0350003251984301e-05,0.46264648
21,22.0,0.3,80.0,1.0,2.2244212998326644e-05,0.47517014
22,23.0,0.3,80.0,1.0,4.525809613692888e-05,0.48622513
23,24.0,0.3,80.0,1.0,8.766267201569923e-05,0.48871994
24,25.0,0.3,80.0,1.0,0.00016243447075314646,0.49049377
25,26.0,0.3,80.0,1.0,0.0002891462945114956,0.49630356
26,27.0,0.3,80.0,1.0,0.0004962875983635902,0.50580597
27,28.0,0.3,80.0,1.0,0.0008240082536965752,0.51203537
28,29.0,0.3,80.0,1.0,0.001327250693601019,0.5055275
29,30.0,0.3,80.0,1.0,0.0020792061855180455,0.49739075
30,31.0,0.3,80.0,1.0,0.0031750037686722812,0.5050125
31,32.0,0.3,80.0,1.0,0.00473551751105563,0.52835083
32,33.0,0.3,80.0,1.0,0.006911160977052619,0.56132126
33,34.0,0.3,80.0,1.0,0.009885528323263254,0.5914612
34,35.0,0.3,80.0,1.0,0.01387873975528034,0.60298157
35,36.0,0.3,80.0,1.0,0.019150355037357597,0.61763763
36,37.0,0.3,80.0,1.0,0.02600173165107522,0.6342583
37,38.0,0.3,80.0,1.0,0.03477772292254244,0.6222153
38,39.0,0.3,80.0,1.0,0.045867634572845484,0.58914185
39,40.0,0.3,80.0,1.0,0.05970538414823745,0.56526184
40,41.0,0.3,80.0,1.0,0.0767688351027992,0.55677414
41,42.0,0.3,80.0,1.0,0.0975783044847589,0.5503006
42,43.0,0.3,80.0,1.0,0.12269426894662949,0.5445061
43,44.0,0.3,80.0,1.0,0.1527143171195975,0.54325485
44,45.0,0.3,80.0,1.0,0.1882694164833001,0.54200363
45,46.0,0.3,80.0,1.0,0.23001957920537852,0.5451813
46,47.0,0.3,80.0,1.0,0.27864902375109857,0.5537338
47,48.0,0.3,80.0,1.0,0.33486093732456723,0.55992126
48,49.0,0.3,80.0,1.0,0.3993719485393554,0.5647545
49,50.0,0.3,80.0,1.0,0.47290642041624453,0.5690384
50,51.0,0.3,80.0,1.0,0.5561906712671707,0.5799942
51,52.0,0.3,80.0,1.0,0.6499472257169545,0.58610535
52,53.0,0.3,80.0,1.0,0.7548891905465798,0.60456467
53,54.0,0.3,80.0,1.0,0.8717148407301192,0.6328621
54,55.0,0.3,80.0,1.0,1.0011024904860122,0.7040901
55,56.0,0.3,80.0,1.0,1.1437057128424213,0.82255554
56,57.0,0.3,80.0,1.0,1.3001489595507678,0.95357513
57,58.0,0.3,80.0,1.0,1.471023621543777,1.096138
58,59.0,0.3,80.0,1.0,1.6568845588364436,1.2667427
59,60.0,0.3,80.0,1.0,1.8582471180646891,1.4807968
60,61.0,0.3,80.0,1.0,2.07558464594371,1.6810379
61,62.0,0.3,80.0,1.0,2.3093264979475396,1.8604393
62,63.0,0.3,80.0,1.0,2.5598565335564682,2.036953
63,64.0,0.3,80.0,1.0,2.827512082539009,2.2479172
64,65.0,0.3,80.0,1.0,3.1125833609425495,2.491993
65,66.0,0.3,80.0,1.0,3.415313310742409,2.7499962
66,67.0,0.3,80.0,1.0,3.7358978334001804,3.026947
67,68.0,0.3,80.0,1.0,4.074486384845613,3.3945541
68,69.0,0.3,80.0,1.0,4.431182897545959,3.7961388
69,70.0,0.3,80.0,1.0,4.806046994276823,4.2022057
70,71.0,0.3,80.0,1.0,5.199095457868687,4.607445
71,72.0,0.3,80.0,1.0,5.6103039214797725,5.037327
72,73.0,0.3,80.0,1.0,6.039608744748502,5.48275
73,74.0,0.3,80.0,1.0,6.486909042417146,5.926956
74,75.0,0.3,80.0,1.0,6.952068833609424,6.3559647
75,76.0,0.3,80.0,1.0,7.434919281810636,6.7622223
76,77.0,0.3,80.0,1.0,7.935260997667992,7.1787643
77,78.0,0.3,80.0,1.0,8.452866378937046,7.5899963
78,79.0,0.3,80.0,1.0,8.98748196419156,8.012642
79,80.0,0.3,80.0,1.0,9.538830779238793,8.518333
80,81.0,0.3,80.0,1.0,10.106614657499136,9.064102
81,82.0,0.3,80.0,1.0,10.690516517881214,9.621315
82,83.0,0.3,80.0,1.0,11.290202585885325,10.19136
83,84.0,0.3,80.0,1.0,11.905324545772281,10.761398
84,85.0,0.3,80.0,1.0,12.535521613627843,11.346428
85,86.0,0.3,80.0,1.0,13.180422523018812,11.947449
86,87.0,0.3,80.0,1.0,13.83964741666854,12.691181
87,88.0,0.3,80.0,1.0,14.512809639171373,13.478546
88,89.0,0.3,80.0,1.0,15.199517427214545,14.229488
89,90.0,0.3,80.0,1.0,15.899375495084719,14.9743805
90,91.0,0.3,80.0,1.0,16.6119865144045,15.7179985
91,92.0,0.3,80.0,1.0,17.33695248807878,16.463371
92,93.0,0.3,80.0,1.0,18.07387601933646,17.26715
93,94.0,0.3,80.0,1.0,18.82236147753507,18.05521
94,95.0,0.3,80.0,1.0,19.582016063065076,18.918716
95,96.0,0.3,80.0,1.0,20.352450774251444,19.839241
96,97.0,0.3,80.0,1.0,21.13328127961222,20.774647
97,98.0,0.3,80.0,1.0,21.924128699207458,21.721363
98,99.0,0.3,80.0,1.0,22.72462029910095,22.673683
99,100.0,0.3,80.0,1.0,23.534390103173763,23.628834
100,101.0,0.3,80.0,1.0,24.3530794266792,24.577745
101,102.0,0.3,80.0,1.0,25.18033733602006,25.526669
102,103.0,0.3,80.0,1.0,26.015821039268594,26.475225
103,104.0,0.3,80.0,1.0,26.8591962119458,27.424557
104,105.0,0.3,80.0,1.0,27.710137262531944,28.387245
105,106.0,0.3,80.0,1.0,28.568327542105152,29.313498
106,107.0,0.3,80.0,1.0,29.433459502399543,30.237343
107,108.0,0.3,80.0,1.0,30.305234806448993,31.16788
108,109.0,0.3,80.0,1.0,31.183364395836307,32.11808
109,110.0,0.3,80.0,1.0,32.06756851840859,33.078125
110,111.0,0.3,80.0,1.0,32.957576720148566,34.033737
111,112.0,0.3,80.0,1.0,33.85312780471267,34.968414
112,113.0,0.3,80.0,1.0,34.75396976396375,35.937405
113,114.0,0.3,80.0,1.0,35.65985968263868,36.90175
114,115.0,0.3,80.0,1.0,36.57056362010387,37.831734
115,116.0,0.3,80.0,1.0,37.48585647196607,38.760315
116,117.0,0.3,80.0,1.0,38.405521814121116,39.70877
117,118.0,0.3,80.0,1.0,39.32935173164347,40.636215
118,119.0,0.3,80.0,1.0,40.25714663474436,41.558025
119,120.0,0.3,80.0,1.0,41.188715063856236,42.44949
120,121.0,0.3,80.0,1.0,42.12387348573846,43.309147
121,122.0,0.3,80.0,1.0,43.06244608234182,44.141045
122,123.0,0.3,80.0,1.0,44.00426453402093,44.97293
123,124.0,0.3,80.0,1.0,44.9491677985411,45.804825
124,125.0,0.3,80.0,1.0,45.89700188719172,46.621216
125,126.0,0.3,80.0,1.0,46.847619639192075,47.449787
126,127.0,0.3,80.0,1.0,47.8008804954554,48.280952
127,128.0,0.3,80.0,1.0,48.75665027266599,49.114273
128,129.0,0.3,80.0,1.0,49.71480093851957,49.951984
129,130.0,0.3,80.0,1.0,50.67521038887959,50.789707
130,131.0,0.3,80.0,1.0,51.63776222751268,51.660053
131,132.0,0.3,80.0,1.0,52.602345548982,52.529068
132,133.0,0.3,80.0,1.0,53.56885472520092,53.402424
133,134.0,0.3,80.0,1.0,54.53718919607792,54.282997
134,135.0,0.3,80.0,1.0,55.507253264619195,55.17213
135,136.0,0.3,80.0,1.0,56.478955896794616,56.09801
136,137.0,0.3,80.0,1.0,57.45221052642016,57.014862
137,138.0,0.3,80.0,1.0,58.42693486525879,57.936375
138,139.0,0.3,80.0,1.0,59.403050718498406,58.856514
139,140.0,0.3,80.0,1.0,60.380483805724054,59.7783
140,141.0,0.3,80.0,1.0,61.35916358746583,60.711502
141,142.0,0.3,80.0,1.0,62.33902309737131,61.64472
142,143.0,0.3,80.0,1.0,63.31999878002206,62.577923
143,144.0,0.3,80.0,1.0,64.30203033438814,63.509335
144,145.0,0.3,80.0,1.0,65.28506056289132,64.4387
145,146.0,0.3,80.0,1.0,66.26903522602858,65.36814
146,147.0,0.3,80.0,1.0,67.25390290248896,66.30166
147,148.0,0.3,80.0,1.0,68.23961485468205,67.24047
148,149.0,0.3,80.0,1.0,69.2261248995836,68.212975
149,150.0,0.3,80.0,1.0,70.21338928479257,69.202194
150,151.0,0.3,80.0,1.0,71.20136656968396,70.20313
151,152.0,0.3,80.0,1.0,72.1900175115352,71.22097
152,153.0,0.3,80.0,1.0,73.17930495649651,72.24584
153,154.0,0.3,80.0,1.0,74.1691937352712,73.27962
154,155.0,0.3,80.0,1.0,75.15965056336871,74.3209
155,156.0,0.3,80.0,1.0,76.15064394578845,75.361404
156,157.0,0.3,80.0,1.0,77.1421440859938,76.40328
157,158.0,0.3,80.0,1.0,78.1341227990313,77.44628
158,159.0,0.3,80.0,1.0,79.12655342865277,78.503235
159,160.0,0.3,80.0,1.0,80.11941076829648,79.5608
160,161.0,0.3,80.0,1.0,81.11267098578581,80.61755
161,162.0,0.3,80.0,1.0,82.10631155160449,81.67381
162,163.0,0.3,80.0,1.0,83.10031117061015,82.73007
163,164.0,0.3,80.0,1.0,84.09464971704952,83.78621
164,165.0,0.3,80.0,1.0,85.08930817274202,84.841965
165,166.0,0.3,80.0,1.0,86.08426856830067,85.897736
166,167.0,0.3,80.0,1.0,87.07951392726272,86.965866
167,168.0,0.3,80.0,1.0,88.07502821300596,88.04039
168,169.0,0.3,80.0,1.0,89.07079627832911,89.092865
169,170.0,0.3,80.0,1.0,90.06680381757948,90.14457
170,171.0,0.3,80.0,1.0,91.0630373212139,91.18889
171,172.0,0.3,80.0,1.0,92.05948403268263,92.229256
172,173.0,0.3,80.0,1.0,93.05613190753013,93.2704
173,174.0,0.3,80.0,1.0,94.05296957460959,94.309006
174,175.0,0.3,80.0,1.0,95.04998629931261,95.334465
175,176.0,0.3,80.0,1.0,96.0471719487182,96.36527
176,177.0,0.3,80.0,1.0,97.0445169585697,97.39696
177,178.0,0.3,80.0,1.0,98.0420123019914,98.429016
178,179.0,0.3,80.0,1.0,99.03964945985996,99.46109
179,180.0,0.3,80.0,1.0,100.0374203927499,100.49315
180,181.0,0.3,80.0,1.0,101.03531751437512,101.52521
181,182.0,0.3,80.0,1.0,102.0333336664515,102.555756
182,183.0,0.3,80.0,1.0,103.03146209491051,103.58404
183,184.0,0.3,80.0,1.0,104.02969642739393,104.61225
184,185.0,0.3,80.0,1.0,105.02803065196625,105.64946
185,186.0,0.3,80.0,1.0,106.02645909698126,106.68691
186,187.0,0.3,80.0,1.0,107.02497641204413,107.724396
187,188.0,0.3,80.0,1.0,108.0235775500121,108.75923
188,189.0,0.3,80.0,1.0,109.02225774997997,109.78848
189,190.0,0.3,80.0,1.0,110.02101252119856,110.83707
190,191.0,0.3,80.0,1.0,111.01983762787759,111.845566
191,192.0,0.3,80.0,1.0,112.01872907482642,112.844696
192,193.0,0.3,80.0,1.0,113.01768309388736,113.84385
193,194.0,0.3,80.0,1.0,114.01669613112091,114.84232
194,195.0,0.3,80.0,1.0,115.01576483470129,115.832214
195,196.0,0.3,80.0,1.0,116.01488604348519,116.82208
196,197.0,0.3,80.0,1.0,117.01405677621698,117.81196
197,198.0,0.3,80.0,1.0,118.01327422133659,118.801834
198,199.0,0.3,80.0,1.0,119.01253572735644,119.79172
