,fwd,vol,strike,expiry,pv,pv_ml
0,1.0,0.3,120.0,1.0,2.520009630168321e-58,0.5405235
1,2.0,0.3,120.0,1.0,3.4661031017297738e-43,0.5404892
2,3.0,0.3,120.0,1.0,2.1435311590216503e-35,0.5404434
3,4.0,0.3,120.0,1.0,2.4206851741186276e-30,0.5404167
4,5.0,0.3,120.0,1.0,1.0768292436326578e-26,0.5412979
5,6.0,0.3,120.0,1.0,6.878892649812512e-24,0.5412407
6,7.0,0.3,120.0,1.0,1.2206225251801456e-21,0.5180931
7,8.0,0.3,120.0,1.0,8.790239614978258e-20,0.49440765
8,9.0,0.3,120.0,1.0,3.2547827437508266e-18,0.47073364
9,10.0,0.3,120.0,1.0,7.248492727200209e-17,0.447052
10,11.0,0.3,120.0,1.0,1.082581169075317e-15,0.42634964
11,12.0,0.3,120.0,1.0,1.1727825533333028e-14,0.40548706
12,13.0,0.3,120.0,1.0,9.767745556376037e-14,0.38067627
13,14.0,0.3,120.0,1.0,6.537629908052283e-13,0.35585785
14,15.0,0.3,120.0,1.0,3.639437039596352e-12,0.32954407
15,16.0,0.3,120.0,1.0,1.7316133753586e-11,0.29859924
16,17.0,0.3,120.0,1.0,7.197150955663142e-11,0.26401138
17,18.0,0.3,120.0,1.0,2.6600498261523073e-10,0.22502518
18,19.0,0.3,120.0,1.0,8.87165217487865e-10,0.18731308
19,20.0,0.3,120.0,1.0,2.702749822570686e-09,0.15720367
20,21.0,0.3,120.0,1.0,7.598886194439428e-09,0.12734985
21,22.0,0.3,120.0,1.0,1.988908229194844e-08,0.0983696
22,23.0,0.3,120.0,1.0,4.882340000300425e-08,0.07331085
23,24.0,0.3,120.0,1.0,1.1312714588250153e-07,0.04824829
24,25.0,0.3,120.0,1.0,2.4879164938425284e-07,0.017910004
25,26.0,0.3,120.0,1.0,5.218303022079989e-07,-0.016334534
26,27.0,0.3,120.0,1.0,1.0482897012996222e-06,-0.04044342
27,28.0,0.3,120.0,1.0,2.024444574370122e-06,-0.060504913
28,29.0,0.3,120.0,1.0,3.770769541908481e-06,-0.072883606
29,30.0,0.3,120.0,1.0,6.7939233820374725e-06,-0.08502197
30,31.0,0.3,120.0,1.0,1.1871547931068758e-05,-0.09716034
31,32.0,0.3,120.0,1.0,2.016511728169791e-05,-0.10278702
32,33.0,0.3,120.0,1.0,3.336631949749005e-05,-0.11289978
33,34.0,0.3,120.0,1.0,5.38824664017409e-05,-0.12010193
34,35.0,0.3,120.0,1.0,8.506617300423373e-05,-0.11419678
35,36.0,0.3,120.0,1.0,0.00013149400802354907,-0.10799408
36,37.0,0.3,120.0,1.0,0.00019929798912640337,-0.09410477
37,38.0,0.3,120.0,1.0,0.00029655269682380553,-0.08247757
38,39.0,0.3,120.0,1.0,0.00043371944176724426,-0.0715065
39,40.0,0.3,120.0,1.0,0.0006241473880066652,-0.07602692
40,41.0,0.3,120.0,1.0,0.0008846298671835208,-0.07958603
41,42.0,0.3,120.0,1.0,0.0012360123805448646,-0.08427048
42,43.0,0.3,120.0,1.0,0.0017038470453726827,-0.0920105
43,44.0,0.3,120.0,1.0,0.002319086567743031,-0.09403229
44,45.0,0.3,120.0,1.0,0.0031188092782770682,-0.09288788
45,46.0,0.3,120.0,1.0,0.004146965408541356,-0.09170914
46,47.0,0.3,120.0,1.0,0.0054551336605093426,-0.085006714
47,48.0,0.3,120.0,1.0,0.0071032762665834415,-0.0740242
48,49.0,0.3,120.0,1.0,0.009160480177872632,-0.063388824
49,50.0,0.3,120.0,1.0,0.011705671766507914,-0.050987244
50,51.0,0.3,120.0,1.0,0.014828292484894867,-0.02960205
51,52.0,0.3,120.0,1.0,0.018628923281425736,-0.00983429
52,53.0,0.3,120.0,1.0,0.02321984620931769,0.01102066
53,54.0,0.3,120.0,1.0,0.02872553255603638,0.041561127
54,55.0,0.3,120.0,1.0,0.03528304793215553,0.07859421
55,56.0,0.3,120.0,1.0,0.043042366053005876,0.12043381
56,57.0,0.3,120.0,1.0,0.05216658438381361,0.16110611
57,58.0,0.3,120.0,1.0,0.06283203635791124,0.20574951
58,59.0,0.3,120.0,1.0,0.07522829647693818,0.25260544
59,60.0,0.3,120.0,1.0,0.08955807622235612,0.29709625
60,61.0,0.3,120.0,1.0,0.10603701031214774,0.34158325
61,62.0,0.3,120.0,1.0,0.12489333439201289,0.3840027
62,63.0,0.3,120.0,1.0,0.14636745672713847,0.41632843
