,fwd,vol,strike,expiry,pv,pv_ml
85,86.0,0.3,80.0,5.0,24.924639028958964,24.074259
86,87.0,0.3,80.0,5.0,25.598949573832854,24.808552
87,88.0,0.3,80.0,5.0,26.279408441024216,25.542818
88,89.0,0.3,80.0,5.0,26.965897394744353,26.276062
89,90.0,0.3,80.0,5.0,27.65830008282866,27.009312
90,91.0,0.3,80.0,5.0,28.356502042534963,27.742563
91,92.0,0.3,80.0,5.0,29.06039070302058,28.47578
92,93.0,0.3,80.0,5.0,29.769855384780328,29.20904
93,94.0,0.3,80.0,5.0,30.4847872963078,29.942266
94,95.0,0.3,80.0,5.0,31.20507952822453,30.675535
95,96.0,0.3,80.0,5.0,31.930627045104323,31.412928
96,97.0,0.3,80.0,5.0,32.66132667520421,32.174545
97,98.0,0.3,80.0,5.0,33.39707709829841,32.93615
98,99.0,0.3,80.0,5.0,34.137778831797974,33.664673
99,100.0,0.3,80.0,5.0,34.883334215325405,34.39193
100,101.0,0.3,80.0,5.0,35.63364739390145,35.118996
101,102.0,0.3,80.0,5.0,36.38862429989011,35.84521
102,103.0,0.3,80.0,5.0,37.14817263383654,36.57148
103,104.0,0.3,80.0,5.0,37.91220184432353,37.29772
104,105.0,0.3,80.0,5.0,38.68062310696194,38.023983
105,106.0,0.3,80.0,5.0,39.45334930262257,38.75217
106,107.0,0.3,80.0,5.0,40.23029499500826,39.516975
107,108.0,0.3,80.0,5.0,41.011376407658034,40.287693
108,109.0,0.3,80.0,5.0,41.79651140046742,41.101173
109,110.0,0.3,80.0,5.0,42.585619445802976,41.922718
110,111.0,0.3,80.0,5.0,43.37862160428266,42.744106
111,112.0,0.3,80.0,5.0,44.1754405002883,43.53599
112,113.0,0.3,80.0,5.0,44.97600029727053,44.32796
113,114.0,0.3,80.0,5.0,45.780226672902245,45.119846
114,115.0,0.3,80.0,5.0,46.58804679413154,45.91177
115,116.0,0.3,80.0,5.0,47.39938929218128,46.725113
116,117.0,0.3,80.0,5.0,48.21418423753758,47.52687
117,118.0,0.3,80.0,5.0,49.032363114967225,48.32244
118,119.0,0.3,80.0,5.0,49.8538587985989,49.118023
119,120.0,0.3,80.0,5.0,50.67860552710132,49.917904
120,121.0,0.3,80.0,5.0,51.50653887898744,50.74832
121,122.0,0.3,80.0,5.0,52.3375957480719,51.62161
122,123.0,0.3,80.0,5.0,53.17171431910528,52.52881
123,124.0,0.3,80.0,5.0,54.008834043607735,53.43604
124,125.0,0.3,80.0,5.0,54.84889561592112,54.356785
125,126.0,0.3,80.0,5.0,55.691840949497305,55.277924
126,127.0,0.3,80.0,5.0,56.53761315343842,56.19906
127,128.0,0.3,80.0,5.0,57.38615650930284,57.103703
128,129.0,0.3,80.0,5.0,58.237416448189265,57.99417
129,130.0,0.3,80.0,5.0,59.09133952810987,58.893425
130,131.0,0.3,80.0,5.0,59.94787341166143,59.79267
131,132.0,0.3,80.0,5.0,60.80696684400321,60.691944
132,133.0,0.3,80.0,5.0,61.66856963114794,61.591225
133,134.0,0.3,80.0,5.0,62.532632618572165,62.490482
134,135.0,0.3,80.0,5.0,63.39910767015063,63.386734
135,136.0,0.3,80.0,5.0,64.26794764741865,64.274574
136,137.0,0.3,80.0,5.0,65.13910638916558,65.177704
137,138.0,0.3,80.0,5.0,66.01253869136143,66.09669
138,139.0,0.3,80.0,5.0,66.88820028741874,67.00113
139,140.0,0.3,80.0,5.0,67.76604782879004,67.918884
140,141.0,0.3,80.0,5.0,68.64603886590156,68.83865
141,142.0,0.3,80.0,5.0,69.52813182942279,69.76457
142,143.0,0.3,80.0,5.0,70.41228601187146,70.6929
143,144.0,0.3,80.0,5.0,71.29846154955217,71.604706
144,145.0,0.3,80.0,5.0,72.18661940482754,72.51529
145,146.0,0.3,80.0,5.0,73.07672134872024,73.419395
146,147.0,0.3,80.0,5.0,73.96872994384205,74.31436
147,148.0,0.3,80.0,5.0,74.86260852764963,75.20772
148,149.0,0.3,80.0,5.0,75.7583211960218,76.08031
149,150.0,0.3,80.0,5.0,76.65583278715691,76.95298
150,151.0,0.3,80.0,5.0,77.55510886578594,77.82245
151,152.0,0.3,80.0,5.0,78.45611570769802,78.69077
152,153.0,0.3,80.0,5.0,79.35882028457486,79.55519
153,154.0,0.3,80.0,5.0,80.26319024912985,80.4246
154,155.0,0.3,80.0,5.0,81.169193920548,81.305504
155,156.0,0.3,80.0,5.0,82.07680027022245,82.1864
156,157.0,0.3,80.0,5.0,82.98597890778352,83.06832
157,158.0,0.3,80.0,5.0,83.89670006741574,83.96028
158,159.0,0.3,80.0,5.0,84.80893459445839,84.85481
159,160.0,0.3,80.0,5.0,85.72265393228575,85.73988
160,161.0,0.3,80.0,5.0,86.63783010946133,86.613716
161,162.0,0.3,80.0,5.0,87.55443572716301,87.50197
162,163.0,0.3,80.0,5.0,88.4724439468732,88.41657
163,164.0,0.3,80.0,5.0,89.39182847833055,89.35112
164,165.0,0.3,80.0,5.0,90.31256356773778,90.28563
165,166.0,0.3,80.0,5.0,91.23462398622155,91.22015
166,167.0,0.3,80.0,5.0,92.15798501853965,92.154724
167,168.0,0.3,80.0,5.0,93.0826224520309,93.08925
168,169.0,0.3,80.0,5.0,94.00851256580353,94.02377
169,170.0,0.3,80.0,5.0,94.93563212015684,94.95831
170,171.0,0.3,80.0,5.0,95.86395834623264,95.89283
171,172.0,0.3,80.0,5.0,96.79346893589107,96.83116
172,173.0,0.3,80.0,5.0,97.72414203180733,97.78174
173,174.0,0.3,80.0,5.0,98.65595621778391,98.7377
174,175.0,0.3,80.0,5.0,99.58889050927495,99.701614
175,176.0,0.3,80.0,5.0,100.52292434411814,100.669205
176,177.0,0.3,80.0,5.0,101.45803757346957,101.634834
177,178.0,0.3,80.0,5.0,102.39421045293801,102.59906
178,179.0,0.3,80.0,5.0,103.3314236339141,103.5633
179,180.0,0.3,80.0,5.0,104.2696581550905,104.52367
180,181.0,0.3,80.0,5.0,105.20889543416891,105.47804
181,182.0,0.3,80.0,5.0,106.14911725975045,106.4324
182,183.0,0.3,80.0,5.0,107.09030578340509,107.38452
183,184.0,0.3,80.0,5.0,108.03244351191606,108.33448
184,185.0,0.3,80.0,5.0,108.97551329969666,109.28444
185,186.0,0.3,80.0,5.0,109.91949834137436,110.23436
186,187.0,0.3,80.0,5.0,110.86438216453965,111.184326
187,188.0,0.3,80.0,5.0,111.81014862265522,112.13431
188,189.0,0.3,80.0,5.0,112.756781888123,113.08423
189,190.0,0.3,80.0,5.0,113.70426644550457,114.03543
190,191.0,0.3,80.0,5.0,114.65258708489222,114.99815
191,192.0,0.3,80.0,5.0,115.60172889542721,115.96092
192,193.0,0.3,80.0,5.0,116.55167725896196,116.923706
193,194.0,0.3,80.0,5.0,117.50241784386277,117.875885
194,195.0,0.3,80.0,5.0,118.45393659895068,118.823906
195,196.0,0.3,80.0,5.0,119.40621974757616,119.77107
196,197.0,0.3,80.0,5.0,120.35925378182615,120.71144
197,198.0,0.3,80.0,5.0,121.31302545685915,121.651825
198,199.0,0.3,80.0,5.0,122.26752178536637,122.586136
