,fwd,vol,strike,expiry,pv,pv_ml
79,80.0,0.3,100.0,0.1,0.026614437550495862,0.14472198
80,81.0,0.3,100.0,0.1,0.03924127573040814,0.20514297
81,82.0,0.3,100.0,0.1,0.05677878706806361,0.2790184
82,83.0,0.3,100.0,0.1,0.08068326066102349,0.37389374
83,84.0,0.3,100.0,0.1,0.11268348993639998,0.47294235
84,85.0,0.3,100.0,0.1,0.15478559061169284,0.5714836
85,86.0,0.3,100.0,0.1,0.20926536612223412,0.6700325
86,87.0,0.3,100.0,0.1,0.27864668320329145,0.76706314
87,88.0,0.3,100.0,0.1,0.3656651963868658,0.86250305
88,89.0,0.3,100.0,0.1,0.47321778667832604,0.9675064
89,90.0,0.3,100.0,0.1,0.6042991615413769,1.0874062
90,91.0,0.3,100.0,0.1,0.7619280943523599,1.2478981
91,92.0,0.3,100.0,0.1,0.9490666577418523,1.4570007
92,93.0,0.3,100.0,0.1,1.168536438051472,1.6599121
93,94.0,0.3,100.0,0.1,1.4229360448543815,1.8838692
94,95.0,0.3,100.0,0.1,1.7145642204740668,2.1617851
95,96.0,0.3,100.0,0.1,2.0453525154146774,2.4430542
96,97.0,0.3,100.0,0.1,2.416810865426555,2.713852
97,98.0,0.3,100.0,0.1,2.8299885502797864,3.0136795
98,99.0,0.3,100.0,0.1,3.2854520167505825,3.372017
99,100.0,0.3,100.0,0.1,3.7832799998592677,3.8385963
100,101.0,0.3,100.0,0.1,4.323075365319561,4.335205
101,102.0,0.3,100.0,0.1,4.903992199241728,4.855423
102,103.0,0.3,100.0,0.1,5.524775947192154,5.441532
103,104.0,0.3,100.0,0.1,6.183813890962739,6.069145
104,105.0,0.3,100.0,0.1,6.879192962638015,6.7417145
105,106.0,0.3,100.0,0.1,7.6087618258062975,7.4826584
106,107.0,0.3,100.0,0.1,8.370194279900645,8.243851
107,108.0,0.3,100.0,0.1,9.161051330087417,9.059944
108,109.0,0.3,100.0,0.1,9.978839668989067,9.899971
109,110.0,0.3,100.0,0.1,10.821064792701677,10.766041
110,111.0,0.3,100.0,0.1,11.68527747892098,11.650879
111,112.0,0.3,100.0,0.1,12.569112851694044,12.554096
112,113.0,0.3,100.0,0.1,13.470321714993247,13.47271
113,114.0,0.3,100.0,0.1,14.386794234070166,14.377056
114,115.0,0.3,100.0,0.1,15.316576366043861,15.299076
115,116.0,0.3,100.0,0.1,16.257879683909835,16.234657
116,117.0,0.3,100.0,0.1,17.209085402219827,17.19424
117,118.0,0.3,100.0,0.1,18.168743504278183,18.241203
