,fwd,vol,strike,expiry,pv,pv_ml
0,1.0,0.3,100.0,5.0,2.95918740785265e-12,-1.1384964
1,2.0,0.3,100.0,5.0,4.011845612000717e-09,-1.0031242
2,3.0,0.3,100.0,5.0,1.7000142793569723e-07,-0.8677139
3,4.0,0.3,100.0,5.0,1.968057856025994e-06,-0.7323265
4,5.0,0.3,100.0,5.0,1.168235413232473e-05,-0.60308075
5,6.0,0.3,100.0,5.0,4.638665131325353e-05,-0.49386215
6,7.0,0.3,100.0,5.0,0.00014114147248412724,-0.38597488
7,8.0,0.3,100.0,5.0,0.0003558851966730058,-0.28538513
8,9.0,0.3,100.0,5.0,0.0007809291584670005,-0.19103622
9,10.0,0.3,100.0,5.0,0.0015405380935639753,-0.10176468
10,11.0,0.3,100.0,5.0,0.002794522105787463,-0.022426605
11,12.0,0.3,100.0,5.0,0.004738037344458726,0.05542755
12,13.0,0.3,100.0,5.0,0.007599922295808997,0.13324356
13,14.0,0.3,100.0,5.0,0.011639932412530751,0.21108627
14,15.0,0.3,100.0,5.0,0.017145217418300843,0.28891373
15,16.0,0.3,100.0,5.0,0.024426340610478908,0.36673737
16,17.0,0.3,100.0,5.0,0.033813085035444695,0.44458008
17,18.0,0.3,100.0,5.0,0.0456502372903321,0.5223923
18,19.0,0.3,100.0,5.0,0.06029349085095542,0.6002083
19,20.0,0.3,100.0,5.0,0.07810556925327072,0.67807007
20,21.0,0.3,100.0,5.0,0.09945263552161193,0.76262283
21,22.0,0.3,100.0,5.0,0.12470102743613265,0.8726578
22,23.0,0.3,100.0,5.0,0.15421433767359594,0.9843788
23,24.0,0.3,100.0,5.0,0.18835084253506196,1.0961571
24,25.0,0.3,100.0,5.0,0.2274612719166451,1.2079239
25,26.0,0.3,100.0,5.0,0.2718869055102362,1.3283653
26,27.0,0.3,100.0,5.0,0.32195797518987224,1.4634743
27,28.0,0.3,100.0,5.0,0.3779923505234859,1.5985832
28,29.0,0.3,100.0,5.0,0.4402944828433466,1.7336845
