,fwd,vol,strike,expiry,pv,pv_ml
82,83.0,0.3,100.0,1.0,4.426743962025117,3.6491318
83,84.0,0.3,100.0,1.0,4.752714058607076,3.9681396
84,85.0,0.3,100.0,1.0,5.093107981057017,4.3531494
85,86.0,0.3,100.0,1.0,5.44798933663143,4.733387
86,87.0,0.3,100.0,1.0,5.81739903816225,5.1144333
87,88.0,0.3,100.0,1.0,6.201355897330171,5.505291
88,89.0,0.3,100.0,1.0,6.5998572924861385,5.8961716
89,90.0,0.3,100.0,1.0,7.012879901849715,6.316635
90,91.0,0.3,100.0,1.0,7.440380493140481,6.742687
91,92.0,0.3,100.0,1.0,7.88229676099202,7.1832542
92,93.0,0.3,100.0,1.0,8.338548203846457,7.616398
93,94.0,0.3,100.0,1.0,8.809037032420669,8.015636
94,95.0,0.3,100.0,1.0,9.293649102263295,8.445267
95,96.0,0.3,100.0,1.0,9.792254863376307,8.949394
96,97.0,0.3,100.0,1.0,10.304710320347404,9.457195
97,98.0,0.3,100.0,1.0,10.830857996923747,9.979954
98,99.0,0.3,100.0,1.0,11.37052789944591,10.5154915
99,100.0,0.3,100.0,1.0,11.923538474048499,11.068851
100,101.0,0.3,100.0,1.0,12.489697553016399,11.706604
101,102.0,0.3,100.0,1.0,13.068803286156744,12.318928
102,103.0,0.3,100.0,1.0,13.660645053505782,12.934998
103,104.0,0.3,100.0,1.0,14.265004356131428,13.55661
104,105.0,0.3,100.0,1.0,14.881655682215346,14.1881485
105,106.0,0.3,100.0,1.0,15.510367346001352,14.848789
106,107.0,0.3,100.0,1.0,16.150902297576827,15.600422
107,108.0,0.3,100.0,1.0,16.80301890181171,16.348885
108,109.0,0.3,100.0,1.0,17.466471685113163,17.0638
109,110.0,0.3,100.0,1.0,18.141012048964214,17.782917
110,111.0,0.3,100.0,1.0,18.82638894950042,18.536427
111,112.0,0.3,100.0,1.0,19.522349542641564,19.314274
112,113.0,0.3,100.0,1.0,20.228639794533997,20.119503
113,114.0,0.3,100.0,1.0,20.945005057276695,20.974709
114,115.0,0.3,100.0,1.0,21.67119061009847,21.8289
115,116.0,0.3,100.0,1.0,22.406942166328427,22.693966
116,117.0,0.3,100.0,1.0,23.152006346655384,23.551273
117,118.0,0.3,100.0,1.0,23.90613111930776,24.425457
118,119.0,0.3,100.0,1.0,24.669066207902773,25.318172
