,fwd,vol,strike,expiry,pv,pv_ml
78,79.0,0.3,120.0,0.1,1.0078553785939585e-05,0.209198
79,80.0,0.3,120.0,0.1,1.902964102396573e-05,0.2191124
80,81.0,0.3,120.0,0.1,3.508387518782693e-05,0.2010727
81,82.0,0.3,120.0,0.1,6.321098832573653e-05,0.18675613
82,83.0,0.3,120.0,0.1,0.00011138698872879913,0.17217255
83,84.0,0.3,120.0,0.1,0.00019211803387431461,0.17105484
84,85.0,0.3,120.0,0.1,0.00032457525929825877,0.17172241
85,86.0,0.3,120.0,0.1,0.0005375089866814023,0.16770935
86,87.0,0.3,120.0,0.1,0.0008731257381467405,0.16369629
87,88.0,0.3,120.0,0.1,0.001392115308904776,0.15670776
88,89.0,0.3,120.0,0.1,0.002180003040161624,0.14083862
89,90.0,0.3,120.0,0.1,0.003354969911929212,0.12030411
90,91.0,0.3,120.0,0.1,0.0050772266368593055,0.09902191
91,92.0,0.3,120.0,0.1,0.007559945794718359,0.08535385
92,93.0,0.3,120.0,0.1,0.011081648826065937,0.0775795
93,94.0,0.3,120.0,0.1,0.015999815958178343,0.07640076
94,95.0,0.3,120.0,0.1,0.022765343589201015,0.08019638
95,96.0,0.3,120.0,0.1,0.0319373250605951,0.1001358
96,97.0,0.3,120.0,0.1,0.04419748932938328,0.12217331
97,98.0,0.3,120.0,0.1,0.060363511549601734,0.14452362
98,99.0,0.3,120.0,0.1,0.0814003239503096,0.16385269
99,100.0,0.3,120.0,0.1,0.1084285173596804,0.1842804
100,101.0,0.3,120.0,0.1,0.14272894321246632,0.21223831
101,102.0,0.3,120.0,0.1,0.18574270873403087,0.24126053
102,103.0,0.3,120.0,0.1,0.2390659049796895,0.27393723
103,104.0,0.3,120.0,0.1,0.30443861371096315,0.3048706
104,105.0,0.3,120.0,0.1,0.38372799441255445,0.37446594
105,106.0,0.3,120.0,0.1,0.4789055419852595,0.45876312
106,107.0,0.3,120.0,0.1,0.592018910071511,0.5722923
107,108.0,0.3,120.0,0.1,0.7251589938496519,0.7121315
108,109.0,0.3,120.0,0.1,0.8804232385519022,0.8705063
109,110.0,0.3,120.0,0.1,1.0598763666490179,1.0553856
110,111.0,0.3,120.0,0.1,1.2655098816578736,1.2420883
111,112.0,0.3,120.0,0.1,1.499201798562229,1.4262199
112,113.0,0.3,120.0,0.1,1.762678064089446,1.6621933
113,114.0,0.3,120.0,0.1,2.057477064568886,1.9009857
114,115.0,0.3,120.0,0.1,2.3849184804308408,2.1672897
115,116.0,0.3,120.0,0.1,2.746077545105315,2.4800224
116,117.0,0.3,120.0,0.1,3.141765516494786,2.8300362
117,118.0,0.3,120.0,0.1,3.5725168881606493,3.1775742
118,119.0,0.3,120.0,0.1,4.0385835727779735,3.5277672
119,120.0,0.3,120.0,0.1,4.539935999831108,3.9084282
120,121.0,0.3,120.0,0.1,5.07627079891482,4.5555954
121,122.0,0.3,120.0,0.1,5.647024502757972,5.210243
122,123.0,0.3,120.0,0.1,6.251392510323441,5.8724937
123,124.0,0.3,120.0,0.1,6.888352406544655,6.562149
124,125.0,0.3,120.0,0.1,7.5566906442683575,7.319023
125,126.0,0.3,120.0,0.1,8.255031555165615,8.145546
126,127.0,0.3,120.0,0.1,8.981867666177223,9.009747
127,128.0,0.3,120.0,0.1,9.735590350526252,9.882565
128,129.0,0.3,120.0,0.1,10.514519929854913,10.771175
129,130.0,0.3,120.0,0.1,11.316934458056096,11.716469
130,131.0,0.3,120.0,0.1,12.14109654901992,12.669819
131,132.0,0.3,120.0,0.1,12.985277751242023,13.623783
132,133.0,0.3,120.0,0.1,13.847780114248891,14.578659
133,134.0,0.3,120.0,0.1,14.72695472840337,15.54163
134,135.0,0.3,120.0,0.1,15.621217145487947,16.494354
135,136.0,0.3,120.0,0.1,16.529059698568574,17.434204
136,137.0,0.3,120.0,0.1,17.449060833448655,18.37608
137,138.0,0.3,120.0,0.1,18.37989163925262,19.321999
138,139.0,0.3,120.0,0.1,19.320319822190854,20.27885
139,140.0,0.3,120.0,0.1,20.2692114051315,21.235294
140,141.0,0.3,120.0,0.1,21.225530457747027,22.179192
141,142.0,0.3,120.0,0.1,22.188337169705264,23.114714
142,143.0,0.3,120.0,0.1,23.156784574935443,23.986372
143,144.0,0.3,120.0,0.1,24.13011422083163,24.858267
144,145.0,0.3,120.0,0.1,25.107651054740558,25.69329
145,146.0,0.3,120.0,0.1,26.088797773464137,26.548523
146,147.0,0.3,120.0,0.1,27.073028851800785,27.424263
147,148.0,0.3,120.0,0.1,28.05988443509584,28.299984
148,149.0,0.3,120.0,0.1,29.048964249804854,29.197582
149,150.0,0.3,120.0,0.1,30.03992165632576,30.135715
150,151.0,0.3,120.0,0.1,31.03245794066474,31.068598
151,152.0,0.3,120.0,0.1,32.02631691644001,32.005405
152,153.0,0.3,120.0,0.1,33.0212798866319,32.958225
153,154.0,0.3,120.0,0.1,34.01716099550589,33.914413
154,155.0,0.3,120.0,0.1,35.01380298525065,34.861984
155,156.0,0.3,120.0,0.1,36.011073358950625,35.794178
156,157.0,0.3,120.0,0.1,37.008860941340316,36.737995
157,158.0,0.3,120.0,0.1,38.00707282108259,37.69404
158,159.0,0.3,120.0,0.1,39.00563165277664,38.7037
159,160.0,0.3,120.0,0.1,40.00447329321594,39.728176
160,161.0,0.3,120.0,0.1,41.003544744272176,40.74924
161,162.0,0.3,120.0,0.1,42.002802373888926,41.75727
162,163.0,0.3,120.0,0.1,43.00221038675656,42.739677
163,164.0,0.3,120.0,0.1,44.00173951707775,43.715397
164,165.0,0.3,120.0,0.1,45.001365917206655,44.69344
165,166.0,0.3,120.0,0.1,46.001070217689374,45.68728
166,167.0,0.3,120.0,0.1,47.00083673619835,46.69088
167,168.0,0.3,120.0,0.1,48.00065281493026,47.7188
168,169.0,0.3,120.0,0.1,49.00050826813221,48.735977
169,170.0,0.3,120.0,0.1,50.00039492346906,49.745106
170,171.0,0.3,120.0,0.1,51.00030624289923,50.75524
171,172.0,0.3,120.0,0.1,52.000237010549625,51.765594
172,173.0,0.3,120.0,0.1,53.00018307675947,52.77596
173,174.0,0.3,120.0,0.1,54.00014114898161,53.786312
174,175.0,0.3,120.0,0.1,55.00010862159051,54.7971
175,176.0,0.3,120.0,0.1,56.00008343785019,55.81442
176,177.0,0.3,120.0,0.1,57.00006397834997,56.831703
177,178.0,0.3,120.0,0.1,58.00004897113503,57.84901
178,179.0,0.3,120.0,0.1,59.000037419545976,58.86372
179,180.0,0.3,120.0,0.1,60.00002854446154,59.877815
180,181.0,0.3,120.0,0.1,61.000021738209185,60.888393
181,182.0,0.3,120.0,0.1,62.000016527896975,61.90549
182,183.0,0.3,120.0,0.1,63.00001254632403,62.92705
183,184.0,0.3,120.0,0.1,64.00000950896839,63.949226
184,185.0,0.3,120.0,0.1,65.0000071958323,64.971016
185,186.0,0.3,120.0,0.1,66.00000543715745,65.99253
186,187.0,0.3,120.0,0.1,67.00000410221429,67.02036
187,188.0,0.3,120.0,0.1,68.0000030905263,68.067116
188,189.0,0.3,120.0,0.1,69.00000232501696,69.11571
189,190.0,0.3,120.0,0.1,70.00000174667097,70.15855
190,191.0,0.3,120.0,0.1,71.00000131038493,71.19527
191,192.0,0.3,120.0,0.1,72.00000098174982,72.22824
192,193.0,0.3,120.0,0.1,73.00000073456131,73.263626
193,194.0,0.3,120.0,0.1,74.00000054889779,74.32094
194,195.0,0.3,120.0,0.1,75.00000040963958,75.37825
195,196.0,0.3,120.0,0.1,76.00000030533035,76.435555
196,197.0,0.3,120.0,0.1,77.00000022730343,77.492325
197,198.0,0.3,120.0,0.1,78.00000016901303,78.548065
198,199.0,0.3,120.0,0.1,79.00000012552283,79.59412
